time,life,sumv,extsumv,InsCurrent,AvgCurrent,soc,soh,maxv,maxv_no,minv,minv_no,maxt,maxt_no,mint,mint_no,posRelay,negRelay,preRelay,chgRelay,heatRelay,fanRelay,di1,di2,di3,di4,do1,do2,ai1,ai2,cc,cc2,cp,supplyVoltage,batErrCode,hdErrCode,otherErrCode,batSysErrCode,inAh,outAh,chg_sgnl_state,chg_state,chg_step,charger_state,chg_max_pmt_cur,chg_cur_step,max_pmt_chgt,max_pmt_chg_sumV,max_pmt_chg_cellV,chg_output_sumv,chg_output_cur,total_chg_time,rest_chg_time,Sumv_BMU1,HeatRelay_BMU1,FanRelay_BMU1,VNum_BMU1,BMU1_V1,BMU1_V2,BMU1_V3,BMU1_V4,BMU1_V5,BMU1_V6,BMU1_V7,BMU1_V8,BMU1_V9,BMU1_V10,BMU1_V11,BMU1_V12,BMU1_V13,BMU1_V14,BMU1_V15,BMU1_V16,BMU1_V17,BMU1_V18,BMU1_V19,BMU1_V20,BMU1_V21,BMU1_V22,BMU1_V23,BMU1_V24,BMU1_V25,BMU1_V26,BMU1_V27,BMU1_V28,BMU1_V29,BMU1_V30,BMU1_V31,BMU1_V32,BMU1_V33,BMU1_V34,BMU1_V35,BMU1_V36,BMU1_V37,BMU1_V38,BMU1_V39,BMU1_V40,BMU1_V41,BMU1_V42,BMU1_V43,BMU1_V44,BMU1_V45,BMU1_V46,TNum_BMU1,BMU1_T1,BMU1_T2,BMU1_T3,BMU1_T4,BMU1_T5,Sumv_BMU1,HeatRelay_BMU1,FanRelay_BMU1,VNum_BMU1,BMU1_V1,BMU1_V2,BMU1_V3,BMU1_V4,BMU1_V5,BMU1_V6,BMU1_V7,BMU1_V8,BMU1_V9,BMU1_V10,BMU1_V11,BMU1_V12,BMU1_V13,BMU1_V14,BMU1_V15,BMU1_V16,BMU1_V17,BMU1_V18,BMU1_V19,BMU1_V20,BMU1_V21,BMU1_V22,BMU1_V23,BMU1_V24,BMU1_V25,BMU1_V26,BMU1_V27,BMU1_V28,BMU1_V29,BMU1_V30,BMU1_V31,BMU1_V32,BMU1_V33,BMU1_V34,BMU1_V35,BMU1_V36,BMU1_V37,BMU1_V38,BMU1_V39,BMU1_V40,BMU1_V41,BMU1_V42,BMU1_V43,BMU1_V44,BMU1_V45,BMU1_V46,TNum_BMU1,BMU1_T1,BMU1_T2,BMU1_T3,BMU1_T4,BMU1_T5,Sumv_BMU1,HeatRelay_BMU1,FanRelay_BMU1,VNum_BMU1,BMU1_V1,BMU1_V2,BMU1_V3,BMU1_V4,BMU1_V5,BMU1_V6,BMU1_V7,BMU1_V8,BMU1_V9,BMU1_V10,BMU1_V11,BMU1_V12,BMU1_V13,BMU1_V14,BMU1_V15,BMU1_V16,BMU1_V17,BMU1_V18,BMU1_V19,BMU1_V20,BMU1_V21,BMU1_V22,BMU1_V23,BMU1_V24,BMU1_V25,BMU1_V26,BMU1_V27,BMU1_V28,BMU1_V29,BMU1_V30,BMU1_V31,BMU1_V32,BMU1_V33,BMU1_V34,BMU1_V35,BMU1_V36,BMU1_V37,BMU1_V38,BMU1_V39,BMU1_V40,BMU1_V41,BMU1_V42,BMU1_V43,BMU1_V44,BMU1_V45,BMU1_V46,TNum_BMU1,BMU1_T1,BMU1_T2,BMU1_T3,BMU1_T4,BMU1_T5,Sumv_BMU1,HeatRelay_BMU1,FanRelay_BMU1,VNum_BMU1,BMU1_V1,BMU1_V2,BMU1_V3,BMU1_V4,BMU1_V5,BMU1_V6,BMU1_V7,BMU1_V8,BMU1_V9,BMU1_V10,BMU1_V11,BMU1_V12,BMU1_V13,BMU1_V14,BMU1_V15,BMU1_V16,BMU1_V17,BMU1_V18,BMU1_V19,BMU1_V20,BMU1_V21,BMU1_V22,BMU1_V23,BMU1_V24,BMU1_V25,BMU1_V26,BMU1_V27,BMU1_V28,BMU1_V29,BMU1_V30,BMU1_V31,BMU1_V32,BMU1_V33,BMU1_V34,BMU1_V35,BMU1_V36,BMU1_V37,BMU1_V38,BMU1_V39,BMU1_V40,BMU1_V41,BMU1_V42,BMU1_V43,BMU1_V44,BMU1_V45,BMU1_V46,TNum_BMU1,BMU1_T1,BMU1_T2,BMU1_T3,BMU1_T4,BMU1_T5,
14-21-18,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-18,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-19,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-20,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-21,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-22,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-23,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-24,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-25,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-26,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-27,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-28,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-29,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-31,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-32,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-33,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-34,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-35,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-36,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-37,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-38,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-39,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-40,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-41,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-42,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-43,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
14-21-44,252,330,330,10,10,50,100,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c000030000000000,0a00000000000000,0000000000000000,0000000000000000,130000,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,212,81,211,211,211,
