time,life,sumv,extsumv,InsCurrent,AvgCurrent,soc,soh,maxv,maxv_no,minv,minv_no,maxt,maxt_no,mint,mint_no,posRelay,negRelay,preRelay,chgRelay,heatRelay,fanRelay,di1,di2,di3,di4,do1,do2,ai1,ai2,cc,cc2,cp,supplyVoltage,batErrCode,hdErrCode,otherErrCode,batSysErrCode,inAh,outAh,chg_sgnl_state,chg_state,chg_step,charger_state,chg_max_pmt_cur,chg_cur_step,max_pmt_chgt,max_pmt_chg_sumV,max_pmt_chg_cellV,chg_output_sumv,chg_output_cur,total_chg_time,rest_chg_time,Sumv_BMU1,HeatRelay_BMU1,FanRelay_BMU1,VNum_BMU1,BMU1_V1,BMU1_V2,BMU1_V3,BMU1_V4,BMU1_V5,BMU1_V6,BMU1_V7,BMU1_V8,BMU1_V9,BMU1_V10,BMU1_V11,BMU1_V12,BMU1_V13,BMU1_V14,BMU1_V15,BMU1_V16,BMU1_V17,BMU1_V18,BMU1_V19,BMU1_V20,BMU1_V21,BMU1_V22,BMU1_V23,BMU1_V24,BMU1_V25,BMU1_V26,BMU1_V27,BMU1_V28,BMU1_V29,BMU1_V30,BMU1_V31,BMU1_V32,BMU1_V33,BMU1_V34,BMU1_V35,BMU1_V36,BMU1_V37,BMU1_V38,BMU1_V39,BMU1_V40,BMU1_V41,BMU1_V42,BMU1_V43,BMU1_V44,BMU1_V45,BMU1_V46,TNum_BMU1,BMU1_T1,BMU1_T2,BMU1_T3,BMU1_T4,BMU1_T5,
14-18-45,255,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,
14-18-46,18,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,
14-18-47,39,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,
14-18-48,56,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,10,212,81,211,211,211,215,215,215,25,25,
14-18-49,78,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,25,25,25,25,
14-18-50,100,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,
14-18-51,120,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,
14-18-52,139,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,
14-18-53,160,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,
14-18-54,180,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,
14-18-55,201,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,
14-18-56,221,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,
14-18-57,242,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,
14-18-58,6,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,
14-18-59,26,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,
14-19-0,45,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,
14-19-1,67,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,
14-19-2,86,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,
14-19-3,108,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,212,81,211,211,211,215,215,215,25,25,
14-19-4,128,330,330,10,10,0,99.9,3.65,1,3,2,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.3,3.3,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,10,25,25,25,25,25,25,25,25,25,25,
14-19-6,154,330,330,10,10,0,99.9,0,0,0,1,28,3,25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,5,212,81,211,211,211,
14-19-6,168,330,330,10,10,0,99.9,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,5,212,81,211,211,211,
14-19-7,194,330,330,10,10,0,99.9,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,5,212,81,211,211,211,
14-19-8,207,330,330,10,10,0,99.9,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,5,212,81,211,211,211,
14-19-9,227,330,330,10,10,0,99.9,0,0,0,1,81,2,81,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,12.2,0,12.2,c30003c000000000,0a00000000000000,0000000000000000,0000000000000000,86913,0,No,No,invalid,Normal,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.767,32.767,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,3.3,5,212,81,211,211,211,
