time,life,sumv,extsumv,InsCurrent,AvgCurrent,soc,soh,maxv,maxv_no,minv,minv_no,maxt,maxt_no,mint,mint_no,posRelay,negRelay,preRelay,chgRelay,heatRelay,fanRelay,di1,di2,di3,di4,do1,do2,ai1,ai2,cc,cc2,cp,supplyVoltage,batErrCode,hdErrCode,otherErrCode,batSysErrCode,inAh,outAh,chg_sgnl_state,chg_state,chg_step,charger_state,chg_max_pmt_cur,chg_cur_step,max_pmt_chgt,max_pmt_chg_sumV,max_pmt_chg_cellV,chg_output_sumv,chg_output_cur,total_chg_time,rest_chg_time,Sumv_BMU1,HeatRelay_BMU1,FanRelay_BMU1,VNum_BMU1,TNum_BMU1,Sumv_BMU2,HeatRelay_BMU2,FanRelay_BMU2,VNum_BMU2,TNum_BMU2,
19-35-40,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-41,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-42,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-43,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-44,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-45,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-46,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-47,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-48,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-49,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-50,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-51,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-52,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-53,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-55,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-56,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-57,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-58,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-35-59,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-0,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-1,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-2,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-3,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-4,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-5,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-6,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-7,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-8,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-9,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-10,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-11,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-12,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-13,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-14,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-15,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-16,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-17,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-18,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-19,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-20,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-21,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-22,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-23,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-24,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-25,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-26,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-27,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-28,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-29,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-30,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-31,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-32,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-33,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-34,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-35,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-36,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-37,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-38,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-39,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
19-36-40,68,0,1,419.7,419.4,0,100,0,0,65.535,0,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6.2,0,0,0c00c0c000000000,0000000300000000,0000000000000000,0000000000000000,107100,0,No,Connected,CC,Error,9,5,50,398.4,4.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
